address,level,memo,name,ssq,telephone,type
重庆市北碚区水土镇九龙正街46号,,29516,重庆医药北碚医药有限责任公司和平药房第三十五连锁店,北碚区,68206381,药店
重庆市北碚区澄江镇澄江路209号,,29515,重庆和平药房连锁有限责任公司北碚澄江路店,北碚区,68206381,药店
重庆市北碚区静观镇花园街24号、26号,,29499,北碚区友仁药房,北碚区,,药店
重庆市北碚区水土镇新华路147号,,29055,明星大药房重庆市北碚区孔祥东药店,北碚区,,药店
重庆市北碚区金刀峡镇偏岩街22号,,28521,重庆市北碚区新柳供销有限责任公司桐君阁大药房三十三店,北碚区,,药店
重庆市北碚区天坪商街5号,,29506,重庆唐氏大药房连锁有限公司北碚天府民居店,北碚区,68369559,药店
重庆市北碚区北温泉街道将军路438号,,27038,万鑫药房重庆市北碚区坤康药店,北碚区,,药店
重庆市北碚区静观镇华静路146号附4号,,27045,重庆市万和药房连锁有限公司北碚区静观店,北碚区,60307155,药店
重庆市北碚区中山路20号,,26785,重庆鑫斛药房连锁有限公司鑫斛药庄中山路店,北碚区,,药店
重庆市北碚区柳荫镇柳北街A栋8号,,26786,麦克红康药房重庆市北碚区潘强药店,北碚区,,药店
北碚区复兴镇复兴街67号附7号,,27037,重庆市北碚区复兴诚意供销有限公司桐君阁大药房四十一店,北碚区,,药店
重庆市长寿区万顺镇万顺街上140号附2、3号,,31880,重庆市长寿区公信网蔡邹兰大药房,长寿区,,药店
重庆市长寿区凤城街道卫古路6附1号,,31882,重庆市长寿区润博健康大药房富泽园店,长寿区,,药店
重庆市长寿区菩提街道桃源东一路附165号,,32177,长寿区鹏迪药房,长寿区,,药店
重庆市长寿区菩提街道桃兴二路14号,,32180,重庆市长寿区公信网保泽药房,长寿区,,药店
重庆市长寿区菩提街道桃西二支路83号,,32182,重庆市长寿区巨琪御太坊药店,长寿区,,药店
重庆市长寿区黄桷路5号附15号,,32184,重庆市长寿区康源药店,长寿区,,药店
重庆市长寿区渡舟街道桃兴二路174号,,32714,重庆市长寿区海朝药品经营部,长寿区,,药店
重庆市长寿区育才路35号附3号,,31884,重庆海华医药有限公司十二门市,长寿区,,药店
重庆市长寿区大洪湖正街106号,,30010,重庆红瑞乐邦百年大药房有限公司长寿区七店,长寿区,,药店
重庆市长寿区洪湖镇大洪湖正街246号1-1,,30011,重庆市长寿区红瑞乐邦传英药店,长寿区,,药店
重庆市长寿区葛兰渝巫路B幢,,30021,同泰大药房长寿区葛兰镇健兴药店,长寿区,,药店
重庆市长寿区凤城长寿路24号1-6,,30026,重庆海华医药有限公司二十三门市,长寿区,,药店
长寿区石堰镇正街13幢81#-3#,,30035,华博健康药房长寿区晓容药店,长寿区,,药店
重庆市长寿区葛兰镇枯井开发区13号,,30037,明星大药房长寿区刘亮药店,长寿区,,药店
重庆市长寿区云台镇黄葛东街30号附2号,,30030,同泰大药房长寿区黄葛康利药店,长寿区,,药店
重庆市渝北区龙山街道余松一支路15号安泰佳苑7幢商业,,32073,重庆市国利堂医药有限公司渝北六店,渝北区,,药店
重庆市渝北区回兴街道双湖路161号航空花园2幢1-6,,32089,重庆鑫斛药房连锁有限公司鑫斛药庄航空花园店,渝北区,,药店
渝北区双龙湖街道双龙大道90号A幢1-8、92号A幢1-7,,32075,重庆市万家燕大药房连锁有限公司渝北区两路碧津店,渝北区,,药店
重庆市渝北区回兴街道兴科大道299号附17号,,32077,渝北区回兴街道桐君阁大药房,渝北区,,药店
渝北区双龙湖街道睦邻路7号华港.翡翠城二期高层5幢,,32097,重庆惠之丰药房有限公司渝北区金地十二分公司,渝北区,,药店
渝北区双凤桥街道凌空大道38号青麓雅园商13幢1-13,,32091,重庆鑫斛药房连锁有限公司鑫斛药庄凌空大道店,渝北区,,药店
重庆市渝北区双凤桥街道长凯路6号附4号桃源居,,32094,麦克红康药房朱袭燕药店,渝北区,,药店
重庆市渝北区龙山街道松石北路115号附10号龙珠苑A幢,,32071,重庆市渝北区麦克红康二杨健药房,渝北区,,药店
重庆市渝北区龙山街道新南路448号,,32070,渝北区众康堂药店,渝北区,,药店
渝北区龙塔街道渝鲁大道737号鲁能新城三街区4幢1-3,,32082,重庆木世医药有限公司,渝北区,,药店
重庆市渝北区回兴街道兴科二路城市港湾1幢1-A23,,32078,重庆港湾泰斛堂药房,渝北区,,药店
渝北区龙溪街道紫荆路1号佳华世纪新城8-3幢,,32085,重庆健之堂展望药房有限责任公司,渝北区,,药店
重庆市渝北区龙溪街道新南路36号人和天地车库幢-2-9,,32711,重庆鑫斛药房连锁有限公司鑫斛药庄人和天地店,渝北区,,药店
重庆市渝北区龙溪街道龙华大道99号锦绣城15幢1-5,,32708,渝北区复兴堂药店,渝北区,,药店
回兴街道服装城大道38号附5号3-11中德莱茵国际商业2-4,,32684,渝北区健倍佳好邻居大药房药店,渝北区,,药店
云阳县青龙街道滨江大道669号,,31496,重庆市千峰中药材有限公司直营二店,云阳县,,药店
云阳县青龙街道糖坊路430号,,31501,重庆金存德医药连锁有限公司存德药房二十一店,云阳县,,药店
云阳县黄石镇平安街243号,,31502,重庆市明成医药有限公司明成大药房三十二店,云阳县,,药店
云阳县双土镇双土街道宝石路107号,,31504,云阳县双土爱一百药房,云阳县,,药店
农坝镇中心街,,30772,欣鑫药房云阳县农坝兰林药店,云阳县,,药店
云阳县清水土家族乡云峰街道75号,,30225,重庆润丰金太阳大药房连锁有限公司金太阳大药房六十五店,云阳县,,药店
重庆市云阳县青龙街道复兴社区复兴路11号,,30229,重庆润丰医药有限公司金太阳大药房九十四店,云阳县,,药店
云阳县青龙街道云江大道618号3号门市,,30246,云阳县康缘医药有限责任公司天恩店,云阳县,,药店
云阳县红狮镇红中街延伸段4-6号,,30749,重庆润丰金太阳大药房连锁有限公司金太阳大药房八十五店,云阳县,,药店
云阳县双江街道青龙路345号,,30750,重庆润丰医药有限公司金太阳大药房一百三十七店,云阳县,,药店
云阳县凤鸣镇莲花路17号,,30751,重庆润丰金太阳大药房连锁有限公司金太阳大药房一百六十店,云阳县,,药店
云阳县双江街道青龙路312号,,30753,重庆润丰金太阳大药房连锁有限公司金太阳大药房一百六十一店,云阳县,,药店
云阳县盘龙街道长安路46号,,30771,重庆润丰医药有限公司金太阳大药房一百五十三店,云阳县,,药店
云阳县双江街道群益路302号1幢17、18、19号门市,,30775,云阳县仁康大药房店,云阳县,,药店
云阳县北部新区北城大道66号门市九州吉福苑8号,,30778,重庆市明成医药有限公司明成大药房十二店,云阳县,,药店
彭水县平安镇平安村2组,,29541,彭水县众康大药房,彭水县,,药店
彭水县保家镇鹿山居委4组482号,,29521,重庆市万和药房连锁有限公司彭水县保家店,彭水县,62772462,药店
彭水县黄家镇先锋村8组,,29542,彭水县江岸大药房黄家药店,彭水县,,药店
彭水县连湖镇乐地居委一组,,28859,重庆和平药房彭水医药有限责任公司连湖店,彭水县,,药店
彭水县葭街道渔塘社区高家台街36号附1号,,28868,彭水县和平药房山谷公园加盟店,彭水县,,药店
彭水县保家镇鹿山居委5组265号,,29544,桐君阁大药房彭水县保家镇上场口鉴芯店,彭水县,,药店
彭水县新田镇新田村1组,,29586,彭水平民药房,彭水县,,药店
彭水县绍庆街道学堂巷1号,,28870,重庆市正典大药房连锁有限责任公司彭水县直营十二店,彭水县,,药店
彭水县保家镇鹿山社区4组464号,,28864,鑫斛药房彭水县保家镇春菊旗航店,彭水县,,药店
彭水县汉葭街道文庙社区202号中业太阳城2号楼1-12,,28856,桐君阁大药房彭水太阳城店,彭水县,,药店
彭水县桑柘镇居委二组,,28860,重庆和平药房彭水医药有限责任公司桑柘二店,彭水县,,药店
彭水县保家镇鹿山居委4组368号,,28866,彭水县康安药房,彭水县,,药店
彭水县绍庆街道河堡社区学府路29号附2号,,28869,彭水县双赢药房,彭水县,,药店
彭水县绍庆街道插旗街66号,,29520,重庆正典大药房连锁有限责任公司彭水县直营十店,彭水县,,药店
彭水县鹿鸣场上,,29543,桐君阁大药房彭水县鹿鸣华中药店,彭水县,,药店
秀山县梅江镇邑中村12组,,24817,秀山县钰霖大药房连锁有限公司梅江一店,秀山县,,药店
重庆市秀山县中和街道汇豪世纪世纪商业广场E栋一层,,28934,秀山县仁和药房,秀山县,,药店
秀山县钟灵乡马路村马路组,,24822,重庆都弘大药房连锁有限公司秀山四十六店,秀山县,,药店
秀山县中和镇建设路五金公司门面,,21198,重庆贴心大药房连锁有限公司十字街分店,秀山县,0,药店
中和街道五岳广场,,27054,重庆贴心大药房连锁有限公司五岳广场分店,秀山县,,药店
秀山县溪口镇龙洞村一组,,27055,秀山县永金大药房连锁有限公司玉屏店,秀山县,,药店
秀山县凤翔路,,27565,重庆市万和药房连锁有限公司秀山县凤翔店,秀山县,,药店
秀山县,,27564,秀山县永金大药房连锁有限公司渝秀路店,秀山县,,药店
秀山县中和街道黔龙阳光御园一期商业3号楼1屋4号,,27964,重庆都弘大药房连锁有限公司秀山十一店,秀山县,,药店
秀山县龙池镇正街,,27963,秀山县武仁大药房,秀山县,,药店
重庆市秀山县中和街道渝秀大道126号永辉超市内,,28636,重庆市万家燕大药房连锁有限公司秀山滨江公园店,秀山县,,药店
重庆市秀山县清溪镇东林村,,24990,重庆都弘大药房连锁有限公司秀山二十八店,秀山县,,药店
秀山县中和镇黄杨大道92号,,24970,重庆都弘大药房连锁有限公司秀山九店,秀山县,,药店
秀山县中和镇凤翔路,,24972,秀山县三康大药房连锁有限公司丽华店,秀山县,,药店
秀山县溪口乡五龙村,,24974,秀山县三康大药房连锁有限公司溪口店,秀山县,,药店
重庆市合川区合阳办红岗山路120号,,32385,合川区红瑞乐邦百年大药房惠之康药店,合川区,,药店
重庆市合川区钱塘镇发兴街255、257号,,32386,合川区红瑞乐邦钱塘药店,合川区,,药店
合川区南办处南园路334号、336号、338号附1号,,32389,合川区真善美南园路药店,合川区,,药店
重庆市合川区南办处南津街1015号,,32367,重庆鑫斛药房连锁有限公司鑫斛药庄合川南津街店,合川区,,药店
重庆市合川区涞滩镇涞兴街,,32368,合川区希尔安康泽药房周容药店,合川区,,药店
重庆市合川区南办处南津街142号,,32370,重庆市万和药房连锁有限公司合川区南津街店,合川区,,药店
合川区三汇镇汇兴路111号汇兴西路109号,,32372,重庆市万和药房连锁有限公司合川区汇兴店,合川区,,药店
重庆市合川区渭沱镇大坎街8号、10号,,32373,重庆跃鸣大药房有限公司,合川区,,药店
重庆市合川区南办处南园路178号,,32374,合川区草街东升堂药店,合川区,,药店
合川区钓办处登云街26、28、30、32号,,32379,重庆康福隆大药房有限公司十五店,合川区,,药店
重庆市合川区龙市镇龙湖锦苑6-1-1号,,32381,重庆康福隆大药房有限公司十四店,合川区,,药店
重庆市合川区合阳办双牌坊街59号,,32391,重庆邻里大药房连锁有限公司合川区双牌坊街店,合川区,,药店
合川区南办处希尔安大道1258号5幢85号,,29811,合川区合禾药店,合川区,,药店
合川区肖家镇交通街44号,,29814,江岸大药房重庆市合川区肖家杨天其药店,合川区,,药店
重庆市合川区南办处希尔安大道1411号,,29816,桐君阁大药房合川区便民药店,合川区,,药店
重庆市荣昌区昌龙大道98号,,29106,佳盛药房荣昌区昌州街道庆安堂药店,荣昌区,,药店
重庆市荣昌区昌元街道恒荣路61号附6号,,28936,重庆和平药房连锁有限责任公司荣昌第七连锁店,荣昌区,,药店
荣昌县昌元街道西大街208号,,23937,重庆市万家燕大药房连锁有限公司荣昌区西大街一店,荣昌区,,药店
重庆市荣昌区昌元街道荣滨南路西段32号,,28968,华森大药房荣昌区昌元街道滨港湾药店,荣昌区,,药店
重庆市荣昌区盘龙镇盘周街835、837、839号,,29257,重庆市万家燕大药房连锁有限公司荣昌区盘龙镇店,荣昌区,,药店
重庆市荣昌区昌元街道后西二街57号,,23971,荣昌区昌元街道仁康药房,荣昌区,,药店
重庆市荣昌区昌州街道国泰路17号,,28969,华森大药房荣昌区昌州街道李永平药店,荣昌区,,药店
重庆市荣昌区昌州街道富安南路69号,,28970,华森大药房荣昌区昌州街道蓝来银药店,荣昌区,,药店
重庆市荣昌区昌州街道向阳路59号附8号,,29102,佳盛药房荣昌区昌州街道张兵大药房,荣昌区,,药店
重庆市荣昌区昌州街道荣滨北路东段46号8幢附3号,,28965,华森大药房荣昌区昌州街道林富贵药店,荣昌区,,药店
重庆市荣昌区昌州街道荣滨北路东段90号附192.193号,,28967,华森大药房荣昌区昌州街道澎湖湾药点,荣昌区,,药店
重庆市荣昌区昌元街道棠香北街38.39号,,29104,荣昌区昌元街道朝英药房,荣昌区,,药店
重庆市荣昌区安富街道洗布潭村商住楼7-8号,,29103,桐君阁大药房荣昌区安富街道小茜药店,荣昌区,,药店
重庆市石柱县鱼池镇街上,,29771,欣鑫药房石柱土家族自治县兴华药店,石柱县,,药店
石柱土家族自治县黄水镇文化街7号,,28912,石柱土家族自治县谭氏医疗器械有限公司二店,石柱县,,药店
石柱县王家街上,,28926,天意阁大药房石柱土家族自治县王家药店,石柱县,,药店
石柱县万安街道都督大道17号第3幢,,28916,天意阁大药房石柱土家族自治县花漫里药店,石柱县,,药店
沿溪官田路42号,,28933,天意阁大药房石柱土家族自治县华容药店,石柱县,,药店
石柱县鱼池镇鱼东路85号,,28917,欣鑫药房石柱土家族自治县顺伟药店,石柱县,,药店
石柱县南宾镇利民街,,28922,欣鑫药房石柱土家族自治县守文药店,石柱县,,药店
石柱县南宾镇柱蒲公街3号,,28909,欣鑫药房石柱土家族自治县兹宏药店,石柱县,,药店
石柱县桥头镇梧桐街,,28915,欣鑫药房石柱土家族自治县冉桥药店,石柱县,,药店
南宾镇瑞通路5号,,28921,天意阁大药房石柱土家族自治县瑞金药店,石柱县,,药店
石柱县西沱镇月台路100号,,20919,天意阁大药房石柱土家族自治县书文药店,石柱县,,药店
石柱县王场镇万斤路18号,,20922,欣鑫药房石柱土家族自治县冲冲药店,石柱县,,药店
石柱县悦崃镇车坝,,26789,天意阁大药房石柱土家族自治县二鹏药店,石柱县,,药店
石柱县南宾镇东岳庙街10号,,26802,江岸大药房石柱土家族自治县渝杭药店,石柱县,,药店
石柱县黎场乡下街,,26806,欣鑫药房石柱土家族自治县福瑞药店,石柱县,,药店
重庆市荣昌区昌元街道兴隆街107号门面,,29620,重庆市荣昌区奥城药房,荣昌区,,药店
重庆市荣昌县昌元街道广场路40号,,26740,桐君阁大药房荣昌县昌元街道周琼药店,荣昌区,,药店
綦江区东溪镇正街308号,,29338,重庆市綦江区芝林医药有限公司,綦江区,,药店
綦江区三江真四钢钢锋村9栋1号,,23555,重庆升力医药有限公司四钢药店,綦江区,,药店
綦江区古南街道上升街枣园保障局2幢20号附28-30号,,28873,鑫辉大药房綦江区俊宇药店,綦江区,,药店
重庆市綦江区文龙街道通惠大道4号,,28875,重庆升力医药有限公司,綦江区,,药店
重庆市綦江区文龙街道沙溪路38号5幢负2-附7号,,28872,海通大药房綦城雅筑店,綦江区,,药店
重庆市綦江区古南街道上升街16号附1-10,,29006,重庆万家康医药有限公司沱湾店,綦江区,,药店
重庆市綦江区文龙街道双龙路14号附15.16号,,29004,重庆昌仁堂医药有限公司,綦江区,,药店
綦江区石壕镇万隆村,,23620,桐君阁大药房綦江县石壕镇万隆村店,綦江区,,药店
綦江区隆盛镇兴隆街60-62及64号,,29208,重庆市万家康医药有限公司隆盛店,綦江区,,药店
綦江区赶水镇胜利路,,29781,重庆吉善堂医药有限公司赶水二店,綦江区,,药店
綦江区新盛镇正自街上44号,,29784,重庆绿之源医药管理有限公司正自店,綦江区,,药店
綦江区古南街道双桥社区侨兴小区10号附5.6号,,28874,重庆升力医药有限公司桥河药店,綦江区,,药店
重庆市綦江区文龙街道沙溪路22号2幢,,28892,重庆升力医药有限公司河东药店,綦江区,,药店
綦江区三江街道雷园路52号附9号,,29209,綦江区修正堂大药房三江修远店,綦江区,,药店
重庆市綦江区文龙街道沙溪路16-18幢3号,,29210,重庆市綦江区海通大药房綦江区山予城药店,綦江区,,药店
巫溪县峰灵镇创新街,,33220,巫溪县峰灵镇康瑞大药房,巫溪县,,药店
巫溪县宁河街道先锋路133号,,33223,中兴大药房巫溪县益康药店,巫溪县,,药店
巫溪县徐家镇徐家街道183号,,33208,重庆仁鑫阁大药房连锁有限公司徐家店,巫溪县,,药店
巫溪县上磺镇民河街56号,,33211,重庆仁鑫阁大药房连锁有限公司上磺店,巫溪县,,药店
巫溪县柏杨街道丰益路263号,,33213,巫溪县成琴药店,巫溪县,,药店
重庆市沙坪坝区大学城南路12号附30号,,31888,重庆市沙坪坝区维安易德药房,沙坪坝区,,药店
沙坪坝区首创光合城（三期）5幢-1-09、5幢-1-10号,,31890,沙坪坝区一诚药房,沙坪坝区,,药店
重庆市沙坪坝区桥北路6号附17号,,31848,重庆植恩大药房连锁有限公司沙坪坝区嘉和康桥店,沙坪坝区,,药店
沙坪坝区大学城南二路1088号附20号,,31849,公信网大药房沙坪坝区徐成药店,沙坪坝区,,药店
重庆市沙坪坝区中梁镇山水苑5、6号,,31850,全发大药房重庆市沙坪坝区千竹药店,沙坪坝区,,药店
沙坪坝区高潭岩一村7号附18号,,31852,重庆沙坪坝公信网门特药店,沙坪坝区,,药店
重庆市沙坪坝区大学城西路29号附22、23号,,31853,红瑞乐邦大药房沙坪坝区樊建药店,沙坪坝区,,药店
沙坪坝区西永组团L分区L46/03地块16幢1-商业22门面,,31854,重庆市沙坪坝区公信网金科天宸药店,沙坪坝区,,药店
沙坪坝区西双大道首创21号附54号,,31855,沙坪坝区药道堂首创药房,沙坪坝区,,药店
沙坪坝区西双大道19号附54号,,31857,沙坪坝区灵源药房,沙坪坝区,,药店
重庆市沙坪坝区综保大道57号负一楼LG-1号,,31858,重庆市信一堂民本药房连锁有限公司十九分店,沙坪坝区,,药店
沙坪坝区新桥正街26号附1号、附2号、附3号,,31860,重庆关怀直达药房有限公司,沙坪坝区,,药店
重庆市沙坪坝区都市花园西路123-19号,,31887,重庆昌野药房连锁有限公司沙坪坝区都市花园药店,沙坪坝区,,药店
沙坪坝区大学城北路103号附7号,,31889,重庆福和堂大药房有限公司尖顶坡店,沙坪坝区,,药店
沙区陈家桥街道廖家坪农贸市场A17、A18、B18、B19号,,31845,重庆植恩大药房连锁有限公司沙坪坝区廖家坪店,沙坪坝区,,药店
巫山县大昌镇深圳南一路42号,,26692,中兴大药房巫山县大昌连锁店,巫山县,,药店
巫山县福田镇奉安路49号,,26696,巫山县同德大药房,巫山县,57811605,药店
巫山县福田镇金龙街307号,,26698,巫山县中兴大药房洪顺药店,巫山县,,药店
巫山县铜鼓镇白云街10号,,26701,江南大药房巫山县石彬药店,巫山县,,药店
巫山县官阳镇三兴街51号,,26702,江南大药房旭升药店,巫山县,,药店
巫山县官渡镇龙泉街203号,,26705,重庆市五心医药连锁有限公司巫山县第二药店,巫山县,,药店
巫山县三溪乡三溪村三社,,28013,桐君阁大药房巫峡六十店,巫山县,,药店
巫山县庙宇镇宝潭街57号,,28014,江南大药房巫山县神农药店,巫山县,,药店
重庆市巫山县高唐街道净坛一路1号1楼,,27994,桐君阁大药房重庆市巫山县巫峡二十七店,巫山县,,药店
巫山县广东东路183号,,27996,桐君阁大药房重庆市巫山县巫峡九十六店,巫山县,,药店
巫山县福田镇金龙街3号,,28003,江南大药房巫山县桥花药店,巫山县,,药店
巫山县福田镇金龙街193号,,28005,巫山县福田镇麦克红康平价药房一分店,巫山县,,药店
巫山县笃坪乡银兔街16号,,28008,巫山县川鄂药店,巫山县,,药店
巫山县笃坪乡金兔街5号,,28009,巫山县仁心堂大药房,巫山县,,药店
巫山县高唐街道净坛二路5号,,27997,桐君阁大药房巫山县巫峡八十一店,巫山县,,药店
奉节县永安镇诗仙西路324-1号-324号,,30170,麦克红康药房奉节县三台店,奉节县,,药店
重庆市奉节县青莲镇龙王庙社区1组,,28317,奉节县福利大药房刘建清店,奉节县,,药店
奉节县白帝镇浣花村3社176号,,28324,江南大药房奉节县百草堂药店,奉节县,,药店
奉节县兴隆镇兴隆街,,28325,鑫斛大药房奉节县兴隆镇兴隆街店,奉节县,,药店
奉节县海城路3号滨江国际c组团金街2区负二层-205商铺,,28320,奉节县奉民大药房,奉节县,,药店
奉节县公平镇龙王村21社,,28322,同泰大药房奉节县陈庆培连锁店,奉节县,,药店
奉节县永安镇诗仙东路60号,,28329,奉节县祥泰平价大药房,奉节县,,药店
奉节县平安乡平安村一组,,28331,奉节县佳碧大药房,奉节县,,药店
奉节县红土乡下广村3社,,28321,中兴大药房奉节县红土店,奉节县,,药店
奉节县永安镇诗仙东路127号,,28323,重庆夔翔医药有限公司五门市,奉节县,,药店
奉节县永安镇国平商业广场4号楼515号门市,,28326,中兴大药房奉节县王小蓉店,奉节县,,药店
永安镇下王家坪粮食车队11-12门市（竹枝路330号）,,28327,麦克红康药房奉节县陈次发店,奉节县,,药店
奉节县永安镇少陵路112号,,28328,奉节县鸿鑫药房,奉节县,,药店
奉节县永安街道滨新路186-11号,,28318,奉节县巨琪大药房刘建清药店,奉节县,,药店
奉节县新民镇观音庵居委会2组43号,,28319,奉节县新民药品超市,奉节县,,药店
麻旺镇清香大道麻旺小学斜对面,,30632,重庆酉州医药有限公司酉阳34店,酉阳县,,药店
龙潭镇渝湘路402号,,30677,酉阳县洪福大药房龙潭小琴连锁店,酉阳县,,药店
酉酬镇溪口村2组,,30634,衡生大药房酉阳县五十八店,酉阳县,,药店
两罾乡金玉村二组,,30641,重庆奇门医药有限公司酉阳县两罾世军店,酉阳县,,药店
钟多镇何家坝3组,,30659,重庆酉州医药有限公司酉阳27店,酉阳县,,药店
龙潭镇龙泉社区渝湘路82号附184号（中天医院旁边）,,30630,重庆市酉阳县和平药房连锁有限责任公司龙潭二店,酉阳县,,药店
酉酬镇街上,,30633,重庆酉州医药有限公司酉阳54店,酉阳县,,药店
桃花源大道中路289号华章国际11号楼,,30581,酉阳县洪福大药房华章国际华芳连锁店,酉阳县,,药店
钟多镇桃花源中路173号（亚伸广场后面）,,30666,重庆洪福大药房连锁有限公司酉阳4店,酉阳县,,药店
铜鼓乡街上,,30643,重庆酉州医药有限公司酉阳39店,酉阳县,,药店
浪坪乡浪水村10组,,30646,重庆衡生医药连锁有限责任公司酉阳县八店,酉阳县,,药店
大溪镇大溪希望路十八号,,30649,衡生大药房酉阳县仁心连锁店,酉阳县,,药店
可大乡可大村1组,,30650,酉阳县洪福大药房泔溪连锁店,酉阳县,,药店
钟多街道翠屏山大道北路16号(实验小学旁),,30670,重庆九州通科恒医药有限公司酉阳六店,酉阳县,,药店
酉酬镇街上,,30635,重庆酉州医药有限公司二十五店,酉阳县,,药店
潼南县双江镇田坝正街35号,,22749,桐君阁大药房潼南区四十六药店,潼南区,,药店
潼南区梓潼街道办事处大同街269号1幢1-5、1-6,,22767,重庆和平药房连锁有限责任公司潼南大同街药品超市,潼南区,44556937,药店
潼南县宝龙镇兴龙街48号,,22779,重庆昊星医药有限公司零售十二门市,潼南区,,药店
潼南县梓潼街道办事处东安大道67号,,22782,全兴药品潼南区西市场店,潼南区,44562916,药店
潼南县梓潼街道办事处凉风垭综合批发市场A区1号楼3号,,22786,潼南区健祥药房,潼南区,,药店
潼南县太安镇街村33号,,22794,万鑫药房潼南区太安药店,潼南区,44310645,药店
潼南县江北新城杏园路12号,,24503,和平药房潼南县江北杏园路连锁店,潼南区,,药店
潼南区桂林街道办事处奋进街32号,,22762,和平药房潼南区奋进大道药店,潼南区,,药店
潼南县寿桥乡正街52号,,22812,潼南县桐君阁大药房四十四店,潼南区,,药店
潼南县新胜镇正兴街2号,,22731,万鑫药房重庆市潼南县新胜镇军武药店,潼南区,44760781,药店
潼南区卧佛镇太平街91号,,22743,万鑫药房潼南区春梅药店,潼南区,44770321,药店
潼南县桂林街道办事处秋月街220号,,22791,潼南区利民堂大药房,潼南区,,药店
柏梓镇建设路6号,,22811,潼南县桐君阁大药房二十六店,潼南区,,药店
潼南县双江镇双桥路48号,,24492,和平药房潼南县双江镇双智连锁店,潼南区,,药店
,,24487,潼南县长寿堂大药房,潼南区,,药店
江津区支坪镇津坪社区津坪路10号,,31822,重庆市津臣医药有限公司支坪药房,江津区,,药店
江津区白沙镇新市场居中心路,,29357,红瑞乐邦医药江津区白沙镇丽智药店,江津区,,药店
江津区蔡家镇津柏街166号,,29358,鼎洲医药江津区蔡家镇志明药店,江津区,,药店
江津区先锋镇水井湾街108号,,29390,海通大药房江津区小娟药店,江津区,,药店
江津区鼎山凤凰路1号津南明珠A区A幢19号,,28740,重庆市万和药房连锁有限公司江津区凤凰店,江津区,,药店
江津区鼎山东门转盘祥和大厦主楼负1层1号,,28738,重庆华博健康药房连锁有限公司江津区健康医药广场店,江津区,,药店
江津区圣泉滨江新城浒溪还房,,28746,红瑞乐邦医药江津区浒溪药店,江津区,,药店
江津区四面山镇养生广场二期,,28753,江津区蔡家镇晗晗药房,江津区,,药店
江津区支坪镇仁沱三峡新区,,28760,鼎洲利民药房江津区支坪镇基秀药店,江津区,,药店
江津区珞璜镇华兴路192、194、196号,,29417,真善美医药江津区珞璜镇和美药店,江津区,,药店
江津区几江街道环城南路小官山杨嗣桥街56、57号,,29351,江津区媛兮药房,江津区,,药店
江津区双福镇双福园1幢1-6号,,29372,明星大药房江津区黄达惠药店,江津区,,药店
江津区蔡家镇祥泰佳苑10号,,29373,江津区欣鑫药房昌念药店,江津区,,药店
江津区西湖镇河坝社区渝西小区A栋4单元12号,,29378,津臣医药有限公司江津区西湖镇向兰药店,江津区,,药店
江津区几江街道黄荆街70号,,29410,公信网大药房江津区肖祯宪药房,江津区,,药店
重庆市铜梁区东城街道办事处迎龙路160、162号,,30496,重庆康泽良济堂药房连锁有限公司铜梁区迎龙二店,铜梁区,,药店
铜梁区东城街道办事处金砂支路80号,,31044,重庆通天大药房连锁有限公司铜梁区金砂支路店,铜梁区,,药店
铜梁区东城街道办事处凤德路77、79号,,31045,重庆通天大药房连锁有限公司铜梁区金龙店,铜梁区,,药店
铜梁区东城街道办事处学府大道95号,,31047,桐君阁大药房铜梁区正宁药房,铜梁区,,药店
铜梁区侣俸镇老上街42号,,30493,铜梁区一心大药房,铜梁区,,药店
铜梁区安居镇后河街1幢4号,,30102,铜梁区开信大药房安居一店,铜梁区,,药店
铜梁区东城街道办事处中兴东路224号,,30103,铜梁区中兴东路开信大药房,铜梁区,,药店
重庆市铜梁区东城街道办事处中兴东路270、272号,,23848,华博健康药房重庆市铜梁县陈思有药店,铜梁区,,药店
铜梁区东城街道办事处龙城大道799号附141号,,31732,铜梁区桐君阁大药房杨升药店,铜梁区,,药店
重庆市铜梁区南城街道办事处丝绸街93号,,31733,江岸大药房重庆市铜梁区李自菊药店,铜梁区,,药店
铜梁区东城街道办事处龙城大道396号附25号,,31734,重庆市铜梁区龙城大药房有限公司龙城店,铜梁区,,药店
铜梁区东城街道办事处迎龙路76、78号,,31735,重庆康泽良济堂药房连锁有限公司铜梁区迎龙分店,铜梁区,,药店
铜梁区旧县街道办事处新华路80、82号,,32392,铜梁区开信大药房旧县二分店,铜梁区,,药店
铜梁区东城街道办事处东莘路528号,,32396,重庆通天大药房连锁有限公司铜梁区东莘路店,铜梁区,,药店
铜梁区石鱼镇红心街115号,,32397,重庆通天大药房连锁有限公司铜梁区石鱼店,铜梁区,,药店
开县汉丰街道百成街南五路17号,,24558,衡生大药房开县新城昌生连锁店,开州区,52226166,药店
开州区大进镇大进坝社区云凤街15号,,27633,昌野药房重庆市开州区大进连锁店,开州区,,药店
开县岳溪镇岳兴社区岳南路104号,,27635,江南大药房开州区光荣连锁店,开州区,,药店
开县文峰街道福宏一支路670号,,27450,开州区联发大药房,开州区,,药店
开县中和镇鹤林街104号附2号,,27449,江南大药房开州区张刚药品平价店,开州区,,药店
开县白鹤街道东华社区东胜街27-28号,,27447,东方药房开县第二分店,开州区,,药店
